"","date","count","event","semester","type","tag75","tag69","tag66","substitute_time","datetime","posix","weekday","year","semester_week"
"1526",2016-11-27,1018,"Thanksgiving Vacation","Fall","Dinner"," salmon; delmonico of seasonal vegetables; gratin"," delmonico salmon; seasonal gratin of vegetables;"," delmonico salmon; seasonal gratin of vegetables;","18:00:00","2016-11-27 18:00:00",2016-11-27 18:00:00,"Sunday",2016,13
"1527",2016-11-28,946,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-11-28 8:00:00",2016-11-28 08:00:00,"Monday",2016,13
"1528",2016-11-28,916,"No Event","Fall","Lunch"," sausage patty; sausage); egg (no mccharlie tater chicken"," sausage patty; chicken sandwich; (no mccharlie sausage); tater egg"," sausage patty; chicken sandwich; (no mccharlie sausage); tater egg","13:00:00","2016-11-28 13:00:00",2016-11-28 13:00:00,"Monday",2016,13
"1529",2016-11-28,1432,"No Event","Fall","Dinner"," tortilla; corn fajita filling; chicken with"," tortilla; corn fajita filling; chicken with"," tortilla; filling; fajita corn chicken black","18:00:00","2016-11-28 18:00:00",2016-11-28 18:00:00,"Monday",2016,13
"1530",2016-11-29,860,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-11-29 8:00:00",2016-11-29 08:00:00,"Tuesday",2016,13
"1531",2016-11-29,771,"No Event","Fall","Lunch"," asian bbq bulgogi sandwich; rolls; sub"," asian bbq bulgogi sandwich; sub rolls;"," asian bbq bulgogi sandwich; sub rolls;","13:00:00","2016-11-29 13:00:00",2016-11-29 13:00:00,"Tuesday",2016,13
"1532",2016-11-29,1393,"No Event","Fall","Dinner"," general tso's sticky chicken; szechuan green"," green chicken; szechuan general tso's sticky"," rice; green vegetable roll; duck sauce","18:00:00","2016-11-29 18:00:00",2016-11-29 18:00:00,"Tuesday",2016,13
"1533",2016-11-30,938,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-11-30 8:00:00",2016-11-30 08:00:00,"Wednesday",2016,13
"1534",2016-11-30,918,"No Event","Fall","Lunch"," wrap; chicken and cape cod kettle"," wrap; chicken and cod cape kettle"," wrap; chicken and chips cod cape kettle","13:00:00","2016-11-30 13:00:00",2016-11-30 13:00:00,"Wednesday",2016,13
"1535",2016-11-30,1513,"No Event","Fall","Dinner"," hot burger; hamburger beef all dog"," hot burger; hamburger french dog beef all"," hot burger; hamburger french dog beef all","18:00:00","2016-11-30 18:00:00",2016-11-30 18:00:00,"Wednesday",2016,13
"1536",2016-12-01,794,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-01 8:00:00",2016-12-01 08:00:00,"Thursday",2016,13
"1537",2016-12-01,850,"No Event","Fall","Lunch"," sauce; cheese peas marinara alfredo steamed bolognese"," sauce; cheese alfredo peas marinara bolognese steamed"," sauce; cheese marinara steamed alfredo peas bolognese","13:00:00","2016-12-01 13:00:00",2016-12-01 13:00:00,"Thursday",2016,13
"1538",2016-12-01,1181,"No Event","Fall","Dinner"," roasted chicken lemon with and thyme;"," roasted with steamed broccoli mashed red"," roasted steamed with broccoli rosemary red mashed","18:00:00","2016-12-01 18:00:00",2016-12-01 18:00:00,"Thursday",2016,13
"1539",2016-12-02,793,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-02 8:00:00",2016-12-02 08:00:00,"Friday",2016,14
"1540",2016-12-02,728,"No Event","Fall","Lunch"," and citrus salad salmon salad; tofu"," and citrus salmon salad; tofu salad"," and citrus salmon salad; tofu salad","13:00:00","2016-12-02 13:00:00",2016-12-02 13:00:00,"Friday",2016,14
"1541",2016-12-02,800,"No Event","Fall","Dinner"," creole choux blackened chicken; jambalaya; corn maque catfish;"," blackened catfish; creole chicken; jambalaya; maque corn choux"," blackened catfish; creole chicken; jambalaya; maque corn choux","18:00:00","2016-12-02 18:00:00",2016-12-02 18:00:00,"Friday",2016,14
"1542",2016-12-03,443,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-03 8:00:00",2016-12-03 08:00:00,"Saturday",2016,14
"1543",2016-12-03,920,"No Event","Fall","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2016-12-03 13:00:00",2016-12-03 13:00:00,"Saturday",2016,14
"1544",2016-12-03,1009,"No Event","Fall","Dinner"," cheese quesadilla; chicken taco filling; refried beef vegetarian black beans; tostitos; olives; cream; & lettuce; sour iceberg guacamole;"," cheese quesadilla; chicken taco filling; iceberg lettuce; tostitos; sour black cream; corn beef"," cheese quesadilla; chicken taco filling; iceberg lettuce; tostitos; sour black cream; corn beef","18:00:00","2016-12-03 18:00:00",2016-12-03 18:00:00,"Saturday",2016,14
"1545",2016-12-04,370,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-04 8:00:00",2016-12-04 08:00:00,"Sunday",2016,14
"1546",2016-12-04,941,"No Event","Fall","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2016-12-04 13:00:00",2016-12-04 13:00:00,"Sunday",2016,14
"1547",2016-12-04,1115,"No Event","Fall","Dinner"," roasted lavender scalloped potato chicken; honey"," roasted scalloped potato braised beef ale short ribs;"," roasted scalloped potato braised beef ale short ribs;","18:00:00","2016-12-04 18:00:00",2016-12-04 18:00:00,"Sunday",2016,14
"1548",2016-12-05,909,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-05 8:00:00",2016-12-05 08:00:00,"Monday",2016,14
"1549",2016-12-05,799,"No Event","Fall","Lunch"," tortilla potato turkey sweet citrus aioli; arugula;"," turkey arugula; aioli; citrus burger; potato sweet roll;"," turkey arugula; aioli; citrus burger; potato sweet roll;","13:00:00","2016-12-05 13:00:00",2016-12-05 13:00:00,"Monday",2016,14
"1550",2016-12-05,1395,"No Event","Fall","Dinner"," potato cheese pierogi chicken & w/ apples"," cheese potato w/ apples pierogi &"," cheese & potato pierogi apples w/","18:00:00","2016-12-05 18:00:00",2016-12-05 18:00:00,"Monday",2016,14
"1551",2016-12-06,865,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-06 8:00:00",2016-12-06 08:00:00,"Tuesday",2016,14
"1552",2016-12-06,833,"No Event","Fall","Lunch"," shrimp quarter"" dip; po boy ""french"," shrimp dip; quarter"" boy ""french po"," shrimp dip; quarter"" boy ""french po","13:00:00","2016-12-06 13:00:00",2016-12-06 13:00:00,"Tuesday",2016,14
"1553",2016-12-06,1342,"No Event","Fall","Dinner"," rice; crab rangoons; jasmine duck stir beef broccoli fry; with"," rice; rangoons; crab duck jasmine broccoli beef stir with fry;"," rice; rangoons; crab duck jasmine broccoli beef stir with fry;","18:00:00","2016-12-06 18:00:00",2016-12-06 18:00:00,"Tuesday",2016,14
"1554",2016-12-07,938,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-07 8:00:00",2016-12-07 08:00:00,"Wednesday",2016,14
"1555",2016-12-07,924,"No Event","Fall","Lunch"," hot burger; hamburger beef all dog"," hot burger; hamburger french dog beef all"," hot burger; hamburger french dog beef all","13:00:00","2016-12-07 13:00:00",2016-12-07 13:00:00,"Wednesday",2016,14
"1556",2016-12-07,1344,"No Event","Fall","Dinner"," roasted southern tips mushrooms; red sirloin fried mashed with"," roasted with steamed broccoli mashed red"," roasted steamed with broccoli rosemary red mashed","18:00:00","2016-12-07 18:00:00",2016-12-07 18:00:00,"Wednesday",2016,14
"1557",2016-12-08,807,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-08 8:00:00",2016-12-08 08:00:00,"Thursday",2016,14
"1558",2016-12-08,845,"No Event","Fall","Lunch"," cantina bar taco"," cantina bar taco"," cantina bar taco","13:00:00","2016-12-08 13:00:00",2016-12-08 13:00:00,"Thursday",2016,14
"1559",2016-12-08,1125,"No Event","Fall","Dinner"," with basmati indian of spiced lamb citrus mint; potatoes; roast leg and"," with basmati indian spiced potatoes; mint; citrus and of leg roast lamb"," with basmati indian spiced potatoes; mint; citrus and of leg roast lamb","18:00:00","2016-12-08 18:00:00",2016-12-08 18:00:00,"Thursday",2016,14
"1560",2016-12-09,821,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-09 8:00:00",2016-12-09 08:00:00,"Friday",2016,15
"1561",2016-12-09,752,"No Event","Fall","Lunch"," tartar cole slaw; chop american new england"," tartar slaw; cole new england fry; fish"," tartar slaw; cole new england fry; fish","13:00:00","2016-12-09 13:00:00",2016-12-09 13:00:00,"Friday",2016,15
"1562",2016-12-09,808,"No Event","Fall","Dinner"," and roast sauce; chicken porcini in"," and porcini sauce; in chicken roast"," and sauce; in chicken roast porcini","18:00:00","2016-12-09 18:00:00",2016-12-09 18:00:00,"Friday",2016,15
"1563",2016-12-10,389,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-10 8:00:00",2016-12-10 08:00:00,"Saturday",2016,15
"1564",2016-12-10,991,"No Event","Fall","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2016-12-10 13:00:00",2016-12-10 13:00:00,"Saturday",2016,15
"1565",2016-12-10,1096,"No Event","Fall","Dinner"," chicken wings; cheese celery; blue bbq carrots; honey buffalo"," chicken wings; cheese buffalo philly cheesesteak beef;"," chicken wings; cheese buffalo philly cheesesteak beef;","18:00:00","2016-12-10 18:00:00",2016-12-10 18:00:00,"Saturday",2016,15
"1566",2016-12-11,345,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-11 8:00:00",2016-12-11 08:00:00,"Sunday",2016,15
"1567",2016-12-11,920,"No Event","Fall","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2016-12-11 13:00:00",2016-12-11 13:00:00,"Sunday",2016,15
"1568",2016-12-11,1514,"No Event","Fall","Dinner"," of gravy; mashed roast breast roasted"," of mashed roast gravy; breast roasted"," roasted of new butter; potatoes roast","18:00:00","2016-12-11 18:00:00",2016-12-11 18:00:00,"Sunday",2016,15
"1569",2016-12-12,860,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-12 8:00:00",2016-12-12 08:00:00,"Monday",2016,15
"1570",2016-12-12,816,"No Event","Fall","Lunch"," garlic herb steamed and chicken broccoli"," chicken herb and broccoli steamed garlic"," chicken herb and broccoli steamed garlic","13:00:00","2016-12-12 13:00:00",2016-12-12 13:00:00,"Monday",2016,15
"1571",2016-12-12,1268,"No Event","Fall","Dinner"," tortilla; corn fajita filling; chicken with"," tortilla; corn fajita filling; chicken with"," tortilla; filling; fajita corn chicken black","18:00:00","2016-12-12 18:00:00",2016-12-12 18:00:00,"Monday",2016,15
"1572",2016-12-13,809,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-13 8:00:00",2016-12-13 08:00:00,"Tuesday",2016,15
"1573",2016-12-13,786,"No Event","Fall","Lunch"," grilled sandwich; basil portabella aioli mozz chicken w/fresh"," grilled sandwich; mozz portabella w/fresh chicken aioli basil"," grilled sandwich; mozz portabella w/fresh chicken aioli basil","13:00:00","2016-12-13 13:00:00",2016-12-13 13:00:00,"Tuesday",2016,15
"1574",2016-12-13,1226,"No Event","Fall","Dinner"," cous roasted shrimp vegetables; honey and chicken; harissa casablanca chraime; tfaya"," cous roasted harissa chicken; and honey"," cous roasted harissa chicken; and honey","18:00:00","2016-12-13 18:00:00",2016-12-13 18:00:00,"Tuesday",2016,15
"1575",2016-12-14,910,"No Event","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-14 8:00:00",2016-12-14 08:00:00,"Wednesday",2016,15
"1576",2016-12-14,881,"No Event","Fall","Lunch"," sandwich; charlie's steak chicken seeded steakhouse"," sausage patty; chicken sandwich; (no mccharlie sausage); tater egg"," sausage patty; chicken sandwich; (no mccharlie sausage); tater egg","13:00:00","2016-12-14 13:00:00",2016-12-14 13:00:00,"Wednesday",2016,15
"1577",2016-12-14,1262,"No Event","Fall","Dinner"," sauce; mashed cornish prime au hen rice stuffing; rib potato; squash; chutney; cranberry with grilled roasted apple wild game jus; butternut","other"," sauce; mashed onion prime chutney; au potato; jus; rib cranberry apple","18:00:00","2016-12-14 18:00:00",2016-12-14 18:00:00,"Wednesday",2016,15
"1578",2016-12-15,524,"Reading Study Period","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-15 8:00:00",2016-12-15 08:00:00,"Thursday",2016,15
"1579",2016-12-15,857,"Reading Study Period","Fall","Lunch"," southwestern cole sweet water potato roll; chicken;"," pulled chicken; sweet potato pork; roll; water"," pulled potato sweet chicken; water roll;","13:00:00","2016-12-15 13:00:00",2016-12-15 13:00:00,"Thursday",2016,15
"1580",2016-12-15,1217,"Reading Study Period","Fall","Dinner"," hot burger; hamburger beef all dog"," hot burger; hamburger french dog beef all"," hot burger; hamburger french dog beef all","18:00:00","2016-12-15 18:00:00",2016-12-15 18:00:00,"Thursday",2016,15
"1581",2016-12-16,582,"Reading Study Period","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-16 8:00:00",2016-12-16 08:00:00,"Friday",2016,16
"1582",2016-12-16,922,"Reading Study Period","Fall","Lunch"," grilled and vermont tomato; cheddar cheese;"," grilled and cheese; tomato; vermont cheddar"," grilled and cheese; tomato; vermont cheddar","13:00:00","2016-12-16 13:00:00",2016-12-16 13:00:00,"Friday",2016,16
"1583",2016-12-16,925,"Reading Study Period","Fall","Dinner"," roasted relish; mediterranean olive steak; flat iron seared salmon; grilled potatoes rosemary"," roasted rosemary flat steamed snap steak; iron sugar"," roasted steamed with broccoli rosemary red mashed","18:00:00","2016-12-16 18:00:00",2016-12-16 18:00:00,"Friday",2016,16
"1584",2016-12-17,494,"Reading Study Period","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-17 8:00:00",2016-12-17 08:00:00,"Saturday",2016,16
"1585",2016-12-17,1011,"Reading Study Period","Fall","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2016-12-17 13:00:00",2016-12-17 13:00:00,"Saturday",2016,16
"1586",2016-12-17,1100,"Reading Study Period","Fall","Dinner"," broccoli steamed spaghetti; marinara sauce; meatballs; calzone; cheese"," broccoli steamed spaghetti; sauce; marinara cheese meatballs; calzone;"," broccoli steamed spaghetti; sauce; marinara cheese meatballs; calzone;","18:00:00","2016-12-17 18:00:00",2016-12-17 18:00:00,"Saturday",2016,16
"1587",2016-12-18,670,"Final Exam Period","Fall","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-12-18 8:00:00",2016-12-18 08:00:00,"Sunday",2016,16
"1588",2016-12-18,917,"Final Exam Period","Fall","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2016-12-18 13:00:00",2016-12-18 13:00:00,"Sunday",2016,16
